dzr_sng_id,sng_id,art_name_lower,track_id
2116707,SOUMFAI12A58A793EF,guzzard,TRJKHVD128F4263AFA
9897823,SOJUMQQ12AC9072DC8,thee headcoatees,TRIYRTY12903CF299D
18106038,SODBXDN12AB018194E,gustavo santaolalla,TRANQKF12903CDEC7A
13352890,SOMJYZJ12AAF3B419B,johnny ventura,TRXKESF128F92F342C
3500576,SOICTWK12A8C139EFC,jahn teigen,TRCDLCT128F425F026
606454,SOJMJYW12A8C13D98E,ezkimo,TREJDYB128F429C4E3
4789567,SONYVOQ12AC46887EC,syria,TRCCGIF12903CED1BF
11515227,SOGSJXR12AB018208A,third world,TRMQMRN12903CA969B
64082972,SOHNZJJ12AB018B05B,brideshead,TRCDTWH12903CC6F66
63165678,SOCZUEY12AB0185832,james carr,TRDSFNB128F9339DE1
2116704,SOPMOHB12A58A7D9C3,guzzard,TRSAZYC128F4263AF0
98306334,SOFKKFE12AB017E25F,keletigui et ses tambourinis,TRNYAQP128F93211DF
3214143,SOXATNC12A6D4FA187,victor jara,TRXTLKJ128F149994A
803778,SOYMXGF12A67ADE590,project pitchfork,TRHVRWI128E0795F8E
1092683,SOMOMNR12A8C13C3C8,adrian weyermann,TRPKUYE128F429B7E1
116518778,SOUKSYG12A8C134ACA,marky ramone,TRZFEXW128F425174A
11562624,SOFPXSO12A81C2415D,blood meridian,TRUUHEP128F422669B
63164292,SOSYQRH12A58A7AEB4,james carr,TRSLLOC128F9303A34
4882120,SOADDXR12AB0185714,rebeca,TRZZBMZ128F933F646
4315136,SOFSMMQ12AB01869AD,neutral milk hotel,TRBUHNZ128F93557C8
7540534,SOJAZEO12A8C13E700,opm,TRVCVNG128F428EDB5
88278383,SOUOTIR12A6D4F677D,masta ace incorporated,TROJYEZ128EF3624D6
100155810,SOQNAMM12A8C13E73C,goldfinger,TRRKYGH128F4284C5D
98659684,SOPZBRZ12A8C14151C,fedayi pacha,TRJNUGV128F4287BC3
12598034,SOVNNPN12AC468C0EB,coronatus,TROTIVE12903CF5857
7867082,SOPEJYU12A6D4FB60D,pax217,TREFTJG128F14B0DCF
3069713,SOJUYRL12AAF3B310F,winston mcanuff,TRCUIQB128F92F75D7
5646341,SOFBCXJ12AB0182A26,redrama,TRCQXLN128F9344132
13473299,SOLLWFZ12A8C132356,kraftwerk,TRHUTMQ128F424986F
4968665,SOKUOJP12AC9097312,breathe,TRKGJPE12903CF73C4
130450966,SOKBLOM12AB0185135,charlie rich,TRXBXVW12903CB377C
17988232,SOTPJTH12AF72A04FE,saul williams,TRCEZVQ128F9302C51
16641781,SOAOQMC12A58A77AD4,madredeus,TRIJFAS128F423BB88
15099256,SOXBPON12A6D4F72D6,the breeders,TRWURCH128F14787DF
134798882,SONLMRF12AB017C625,4lyn,TRUNFTK128F930188D
123065584,SOSJQJN12AC468BDEB,elan,TRPGUSO12903CF8038
137520084,SOXAJYH12A8C13F102,japancakes,TRTNQZW128F428D5CE
10967647,SOUIOBQ12A8C13E8FD,age of nemesis,TRPGIYC128F4286BB1
11062016,SOLWYRC12AC3DF9A7D,warren smith,TRDBBVK12903CE9B0D
127956541,SOBHBMX12AB018BB06,wanda jackson,TRTWYMJ12903CBF0F7
14413037,SOBZBXV12A8C13B636,maggie reilly,TRKJFMQ128F4275AA1
15779089,SOJJATV12A8C136337,paulo gonzo,TRNQJOI128F427CB17
85094314,SOAFREF12AB018D106,joan of arc,TRTXCYM12903CE8444
13161943,SOOJDOE12AB01810B5,echobelly,TRBRSFJ128F932E71D
76199729,SOOFYGG12AB018A16D,pelle carlberg,TRXKKGS12903CB63EB
15435946,SOSOQUS12AF729CCA6,tyrese,TRNQAUS128F42AF46E
67551932,SOJGOKQ12A8C1458D4,the dodos,TRPSXIO128F92ED00E
65288059,SOGKYYY12A8C143804,bullitnuts,TRKSZUP128F92D2382
13352182,SOBTSCH12A8C13DCCE,jani wickholm,TRMLARQ128F42A0924
5834111,SOYJXWI12A58A7B8D1,the vara-tones,TRECKZD128F422A2A8
138110309,SOFZMOQ12A6D4FD5AD,japancakes,TRENJRR128F4243E13
3417092,SOOVTDF12AB017FB67,chris thile,TREOVCA128F92FB0D9
120735606,SOEWZTO12A8C133EB9,graeme revell,TRTGHPK128F426FB66
79469273,SOTBGTP12A8C13245B,chris rice,TRXUFJM128F426650E
117469930,SOSVZML12A8C138382,legacy five,TRIYKJA128F4259EA0
134513392,SOJKXBV12AB017E773,ernie k-doe,TRTQKHY128F9313DEA
10881808,SOHIWZC12AB018039F,cheju,TRVJEFH128F92F0F80
72656786,SOQBNHM12A6D4FA448,los suaves,TRUWKTB128F42154B1
95596300,SONYQFY12A58A80392,root,TRRQCJF128F92FBF20
63157441,SOLYYUG12AB01816A9,the diplomats,TRYBSVO128F9328E04
70594010,SOPXGVD12A8C13631A,sibongile khumalo,TRJBWMP128F427432F
62551521,SODKUDV12A6D4FB226,wolfsheim,TRZXYWF128F92D81E8
64249712,SOKKJNG12A8C13B2D5,the grassmasters,TRKKHUZ128F426DCD3
10861115,SOALHDW12AB017BF7D,lowe,TRDLCPV128F9303481
15584969,SOOJZZK12AB0187C0F,bob gallion,TRFLSWU12903C9FB61
74782386,SOYIERQ12A8C13AE75,boom bip,TRPPGMB128F429DBCB
72965643,SOSIUGU12A58A7BCD6,the turbo ac's,TRMCGMC128F4285894
67769128,SOPZCLN12A8C133640,kake randelin,TRDTZGA128F42550CD
63052861,SOUHIYC12A679D7E81,the brian setzer orchestra,TRMAETE128E079387C
10712100,SOGIVZX12A8C14246D,june tabor,TRFKZPB128F92EED2C
62787301,SOHNYYQ12AF72A4356,the brian setzer orchestra,TRBEAOD128F933EAA3
4104108,SODLTRL12AB0187BF0,danza invisible,TRZXVVY128F931D038
74833806,SORGCCP12A8C13F3FB,sheila walsh,TRWJGVE128F42B84E4
85044789,SOYYYDJ12AB018982E,delerium,TRZMMNN12903CBA99D
101691233,SOXEOTS12AB0187A6E,syncopix,TRCORCP12903CAA5A9
80273972,SOXIERL12AB01844CB,submersed,TRQHTUH128F9326C15
11151409,SOWSKHV12AB0181F22,usurp synapse,TRVOMUJ128F930B622
17993454,SOVPLOK12A6D4F658D,gustavo santaolalla,TRLZDWN128F148C611
11880005,SOCXLZW12AB0182294,salty dog,TRNEBET128F9332066
4563417,SODNVTU12AB017AA35,low low low la la la love love love,TRFUZAJ128F930BBD0
1684069,SORRKJH12A8C134FEF,vitamin x,TRXMUBX128F4277C4B
82419874,SONRCIM12A8AE475D0,venetian snares,TRGFMAY128F422CAB0
2996672,SOGMLHC12A58A7A1AD,st vincent,TRLWSIT128F9330FD3
15175096,SOKXFUB12AB018AC22,joe diffie,TRXNPMM12903CC608A
11520196,SOPRSLF12A8C13214B,nofx,TREWOAB128F4235896
92182796,SOPXHBT12AB018C3B2,robert michaels,TRJEPHN12903CCE0D5
5611879,SOJJJGM12AB018811F,paul rodgers,TRQHFOR12903CBDADB
2639369,SOQHOTA12AB01847ED,chiens de paille,TRTSCKP128F92FCAAC
1228670,SOVTCKI12A8C14332C,wilton felder,TRQXRDK128F92CAF2C
10905991,SONWQFV12AC3DF8045,the mystic moods orchestra,TREBZCG12903CE49CB
10854434,SOBFCHN12AB018596C,lowe,TRQYCDL128F9342BDD
96613018,SOWASRH12A58A7A5E2,the acacia strain,TRIZOYW12903CC71FF
2483104,SOHVPDN12A8C140109,ned's atomic dustbin,TROLDRB128F92CF29D
63421372,SOOUXGO12A8C13DD42,rose maddox,TRZSPAR128F4290502
3397489,SOFPSKZ12A8C138845,big circo,TRWNLNM128F425EF89
3599241,SOTPHRL12AB018596C,dane cook,TRPNSDL128F933AE9F
74880917,SOHBPDX12AB0182236,detroit's most wanted,TRPWQXK128F93157F2
78053023,SONAFYI12AB01808AB,john doe,TRIOISQ128F93144E7
98306344,SODOUNJ12AB017E23C,keletigui et ses tambourinis,TRDDZXM128F93211FE
96582772,SOVCMKU12AB017F192,atomic rooster,TRYHUIQ128F92FD8E2
11840222,SOFPVVZ12A8C13A314,ayria,TRRDVFO128F426976F
88020069,SOVWSMO12AF72A21F1,bourbon princess,TRBCLRX128F4237D67
88645823,SOFRVOH12A6D4F7E9C,steve miller band,TRFLBRF128F145B34A
11795015,SOIJZEZ12AB018B84E,earl wild,TRIMOAL12903CDD638
131212894,SOGOLST12A8C138288,the real thing,TRPKMZX128F4249F52
123824688,SOHNCBR12A8C1320D1,graeme revell,TRJACRS128F42695D8
77656630,SOCKSPA12AC3DF53A4,wah!,TRXKIKG12903CEA679
3450569,SOOMNNI12A6D4F8106,eli,TRSKCBY128F1481D41
71196717,SOQMPGR12AB017C88D,carolyn arends,TRNORZL128F9309097
70989206,SOHUSFH12AB018FD1B,ultraviolence,TRIPXMB12903CDCFD9
11166354,SOPGCYR12AB017CE80,iron lung corp,TRWXTOK128F930BC54
5561157,SOEGJLF12AB0186934,shed seven,TRALHMS128F93265FC
73169412,SOKALZO12A81C1F872,barry louis polisar,TRVSRNF128F422B159
42817871,SOFSHFK12A8C131D5D,the charlatans,TRAKLTI128F4269521
107867656,SOPIZCK12AC3DF49DF,los visitantes,TRMFWQI12903CE9709
3883454,SORYMOO12A58A7E796,robin holcomb,TRUIMMS128F4241E16
76642952,SOLBILS12A6D4F79C2,duke pearson,TRCFKFX128F145CDA7
113399704,SOIZSLQ12A8C13492E,merauder,TRIWKIK12903CF4425
72502220,SOYKOGK12AC4687197,suff daddy,TRALAKM12903CF0385
88645839,SOWTEKM12A6D4F5E4F,steve miller band,TRETJKI128F145959A
17405132,SOFGTUD12AAF3B498D,tamba trio,TRDGFNX128F9305E39
13515371,SOPTFMY12AB0182218,jimmy lafave,TRQHCCQ128F92FA98E
11357259,SOIMZRU12AB017F449,oppressed logic,TRFNASO128F930A31A
133797776,SOJFVQE12A8C13C0D2,the boswell sisters,TREFJYG128F426AD81
4609360,SOUVLRL12AB018B054,brideshead,TRHHHAO12903CC6F62
129839314,SOQNCJG12A8151DCD8,the kills,TRSJZPY128F9303884
18111980,SOBFMRW12AB017D1AD,sandra,TRUHPVB128F9342CC5
11531943,SOGVSER12A58A7E64F,la makina,TRZFRMX128F4235909
668939,SOXEIHW12A58A777CC,daniel lanois,TRXIRIR128F426D3F6
5504770,SONMBHO12AB018B08B,keel,TRLBQVO12903CD3652
15778999,SOGAGDO12A8C138226,paulo gonzo,TRGJOVC128F427F5D3
61451276,SOQGIRK12AB018C32E,gatas parlament,TRENTVT12903CBC394
5611877,SODSJDX12AB0186E7B,paul rodgers,TRFUBVR12903CBDA96
1844326,SOOKYCV12A8C13456F,chin chin,TRFRNHC128F42583AD
3306512,SOZBDKF12A8C141665,philmore,TRRHLXY128F4284DBB
60713784,SOVPPUD12AC3DF5108,victor young,TRWLPPQ12903CEE008
118188848,SOYSJCG12A6D4FA1BA,clint mansell,TRMGLAW128F14AD481
87908143,SOPDJOZ12AB018193E,metro,TRBOWUI128F9342746
101865827,SOMCMQD12AAA8C6E62,gwen mccrae,TRCGUZL128F92EFC43
65994378,SOQSWKN12AB017F3B6,chuck loeb,TRQEQDD128F9309716
4928723,SOUOYEV12A8AE46302,modeselektor,TRPQQMO128F423AEEB
59786471,SOYOQHT12A8C141A79,epic soundtracks,TRDOSUM128F4299F23
129370360,SOJPGCK12A6701DE47,hot hot heat,TRJKZSM128E078D3CB
66459353,SOXCPKW12A8C141476,svadbas,TREWIDO128F4293DC4
63650233,SOOSMLU12A8C140F27,the grassmasters,TRWKUFW128F4282074
9233486,SOAAZUB12A8C13286C,karen young,TRMCXME128F4248810
788890,SOSENMN12A6701DAD3,then jerico,TROYPNT128E0786B6F
10905987,SOOBVYR12AC3DF6CB6,the mystic moods orchestra,TRIFRGY12903CE49C0
57606161,SOYEDJY12A679C8068,sophie ellis-bextor,TRRDVZM128E0793402
68758501,SORRYCC12A81C23B42,king britt,TRKLGTX128F92FBF52
108476276,SOCOTTV12AC4687A53,azymuth,TRRAPDH12903CDFE36
3443920,SOAMMQE12A8C13CA95,dubstar,TRXTQLF128F42959ED
2484990,SOCMQMD12A8C143B28,dido,TRPWPUV128F92EB0BC
5646345,SOHXZNE12AB0182A49,redrama,TRVZXCE128F9344137
15435897,SOHWXPX12A8C13FFE6,tyrese,TRJICPZ128F42AF456
6091579,SOSEGYU12AB01847FF,don francisco,TRAWTUG12903CB2DB8
11357260,SOLYQEC12AB017F44C,oppressed logic,TRXSBRZ128F930A31B
11864965,SOVGSJY12AB017EB96,dimitri tiomkin,TRUJPIP128F93189C8
127956515,SOCHVZU12A8C13AFA9,wanda jackson,TRHRLEL128F4295897
4679344,SOOHFUZ12AB01830F2,ronan keating,TRWHDQW128F9333FB2
96990318,SOXVCKJ12A8C14170A,birmingham jubilee singers,TRUKFKM128F42A046C
97052038,SOGTLVK12AB0187EEF,justin rutledge,TRURPLN12903CA2FD5
4225045,SOBPOWU12AAF3B47A8,kings of convenience,TRUHWOF128F9304904
9888577,SOBOEVB12A8C13EBAF,thee headcoatees,TRGPQYK128F427F203
4531072,SOVJXLQ12AB0183DF1,20th century steel band,TRJYVLG128F9323A3D
6091587,SOFIZNP12AB018481B,don francisco,TRIOMZE12903CB2DBF
10964789,SOMGCIS12A8C13E3D0,lifesavas,TREVPFG128F4284E7E
10852025,SOVERWY12A8C13DD94,phil ochs,TRXBKGJ128F428670F
64312676,SOCLZZI12A8C13C003,eths,TRCJACE128F42850BB
11829201,SOYFSMJ12AB0189A3A,metro,TRCVMJT128F933559E
74780668,SOJRPNS12A8C13B0BD,boom bip,TRXXGTQ128F429DC52
226568,SOLYPML12A8C1414C2,fedayi pacha,TRPMVTE128F4287BA4
9897824,SOKBCOS12AC9072DCB,thee headcoatees,TRYAPYF12903CF29A0
11340240,SONSSYW12AB0182591,negative format,TRBMDCP128F9335074
72184264,SORKUIJ12A8C13B03B,vulgaires machins,TRQJBFL128F425A932
1224819,SOFRHYZ12A8C1428F0,wilton felder,TRUXKGJ128F92CABA1
10852027,SOUMUAC12A8C13DD98,phil ochs,TRJOMFT128F4286711
65824897,SOAHWWX12A8C13E5A7,the turbo ac's,TRNYCPI128F42858D4
105291430,SOGARCH12A8C131F82,the charlatans,TRYGTYM128F423EC31
15177667,SOPLHIO12A8C137DEE,journey,TRDSRTI128F42770CC
77051271,SOLCQSO12AC4685EF1,tony,TRWLDRA12903CEBE95
63253859,SOWCYFW12A67AD86C2,field music,TRUIXBC128EF345FD2
134839730,SODWOYR12AB018AD2F,our brother the native,TROBGNE128F933E1E5
15435938,SOGINLH12AF72A52D8,tyrese,TRUKLBX128F42AF461
14635969,SOLQRND12A6D4F86CE,talking heads,TRWUQZA128F1476A77
125844473,SOWRJHC12A8C13B452,blanc faces,TRLEZRF128F42857E0
98508070,SOFZJPC12A8C13656E,sheavy,TRRDFOJ128F4285B12
11166361,SOBDSHE12AB017CE9A,iron lung corp,TRLOGEO128F930BC5C
90599841,SOXWYEH12A58A77BD3,onslaught,TRVMUWF128F4277131
100179172,SOYOZYZ12A8C141D61,lillian glinn,TRGNOBH128F429F91B
5203457,SOSJKLO12AB018AD33,dr sapo,TRPTERA12903CAE89B
16641778,SOIGBLP12A8AE48898,madredeus,TRHRFAG128F423BB8B
11466638,SORENZJ12A8C145360,lowfish,TRGINVL128F92FA9AD
4112221,SOQNYHD12A81C22CDE,lemon,TRYLPKF128F42355AF
11174409,SOETCSG12AB0184422,lavay smith & her red hot skillet lickers,TRFUPUB128F934ED82
6082068,SOENGJO12AB018F37B,melocos,TRRWVCM12903CE1318
92182840,SONDUJQ12A81C20B38,robert michaels,TRSRPTY128F423626B
65288058,SOEVEHH12A8C143803,bullitnuts,TRKYENA128F92D2381
3910664,SOWYVVE12A8AE4730B,fran perea,TRNVZNQ128F4231EAE
7494973,SOZSCDO12A8C1336B7,bebo norman,TRLPOXC128F424813F
97450436,SOCJPXH12A8C133089,the urge,TRPAFCK128F42531E1
4729346,SOAEPWI12AB0187157,toad,TRUVKPD12903CD51BB
9870711,SOVOTWS12AB0187886,efterklang,TRKFQMX12903C954FE
108671966,SOCYPVN12A6BD55769,samael,TRLBGLO12903CF4232
64032481,SOGUVBC12A8AE488F5,hieroglyphics,TRFFMKD128F42303A4
127904449,SOKLZTC12A8C141362,dale hawkins,TRAYJOQ128F42AD10C
117469928,SOCFNZV12A8C13837B,legacy five,TRFCGAI128F4259E9F
4641863,SOQOCYG12AB018C300,magnatiz,TRQOHTN12903CC2F42
109092112,SOKANRQ12A8AE48D00,skid row,TRZUSRC128F425DCEE
61927463,SOCDNPM12AC468D806,dom dummaste,TRRJHPD12903D084D7
118646640,SOQRPNH12A8C1378FA,maximilian hecker,TRVECGQ128F9339D75
11880036,SOYOMUK12AB0189829,salty dog,TRFOWMN128F93280F7
82322304,SOZCNZK12A8AE47014,divinyls,TRGVWYU128F9325265
65994428,SODBBYC12A8C134A1D,chuck loeb,TRLGBTV12903CEB864
15376854,SODXAUS12AB01835FC,sabrina,TREEWAM128F93498CB
65001422,SOLWUXU12A8C13EEC9,need new body,TRWWTDB128F42AB44A
2467244,SOCWKRO12A8C142132,ned's atomic dustbin,TROXRBT128F92C2153
64070149,SOLSJXI12A8C1383DF,christopher o'riley,TRTCYQM128F424A5E1
63165975,SOUSDBS12AB0185FF0,the radio stars,TRTTVUU128F9328FF3
11166360,SOBPKIA12AB017CE96,iron lung corp,TRAOLUF128F930BC5B
14199794,SOTPQNU12A8C13771A,vicky emerson,TRKUXLG128F4276F65
127998767,SODRGLE12AB0184481,mass hysteria,TRSMUFK128F932766D
11910591,SOLKTUX12AB018D184,laughin'nose,TRBUBWD12903CEA818
117415416,SOZLJTT12AB0183120,legacy five,TRMCPIN12903CA02F8
3913401,SORJAMV12A6D4F8A2F,los nikis,TRJYQXJ128F1473DE2
63405756,SOIYHHS12A8C13E7B5,mavado,TRJPTGQ128F42A2187
68326514,SOJSMIA12AB0180506,paradigm,TRXZVOZ128F92FC106
114507928,SOQORPF12A8C13475D,hooverphonic,TRBVWHX128F424BD95
82728318,SOWRZWS12A8C131326,3lw,TROPCAC128F4265735
87475503,SOTLDOW12AB018A93F,blackmore's night,TROQEAN128F933E6BE
13160802,SOAOCUD12A8C13FFE3,tyrese,TRVLBHS128F42AF454
13146329,SOHSKUT12A8C134EFE,the zutons,TRRHMGQ128F42663B2
3350846,SOCFRWB12A6D4FA930,marco parente,TRBSQWX128F1496C92
2048567,SOVQOPF12AF72A0AEA,enuff z'nuff,TRYQDLK128F4276E1E
137285654,SOVGBFJ12A8C13D72C,the hold steady,TRXBZUM128F4274415
14199788,SOSACSS12A58A7D10A,vicky emerson,TRKBKTS128F4276F49
29683091,SOWMZIR12AB0188F53,field music,TRNIESI12903CC234B
81127686,SOMKVIT12A6D4F8212,phil ochs,TRFXTIV128F148B27C
11361402,SOTGCPE12AB0183218,mamelo sound system,TRJFLDJ128F9300569
13143274,SOJDXPK12A8AE48238,the zutons,TREJJPJ128F425C3D5
119096520,SODUGUZ12A67AD7197,bodeans,TRYDOAY128E0794924
16587730,SOICXLK12A8AE47BF0,madredeus,TRVRJPG128F423BAD3
32608431,SOXUFEL12AB018D055,brideshead,TRWDJWP12903CC6577
27522091,SOSOYUS12A8C141A85,epic soundtracks,TRHGINL128F4299F27
1490959,SOROFZS12A8C134A5F,la gran orquesta republicana,TROALLW128F4266821
3833111,SOLRLYR12AB0184F06,cece winans,TRDVIAU128F9345BBF
123793144,SOBETXD12A6D4FB567,graeme revell,TRQQUAS128F14AD284
61906064,SOGXLLY12A8C131BEE,tony,TRZOQDN128F42459B4
1844340,SOYVXQY12A8C13458C,chin chin,TRQCZTK128F42583B6
10526164,SOFIRRS12A8C13DABE,gary bartz,TROUNNZ128F427A69C
114507940,SOTGQIF12A8C134778,hooverphonic,TRBNZIX128F424BD9B
6444620,SOSLPMK12AB01877DB,bob log iii,TRYKULZ12903CDB257
74782392,SOWWHNB12A8C13B5BF,boom bip,TRQKUGS128F429DBFF
12042651,SOHUCDY12A8C14227D,free diamonds,TRSGAFX128F4291735
62551520,SODUUTG12A6D4FB225,wolfsheim,TRZLVHS128F92D81E5
3029348,SOGOFBB12AB0186450,one t,TRXEBSW128F933B843
3309372,SODWXUC12A8C141980,peter hammill,TRRIUZG128F42A944E
101691243,SORRSIQ12AAF3B492E,syncopix,TRZPHVW128F92F3A30
10714123,SOVTLED12A8C13B77B,nancy kerr & james fagan,TRBIYGD128F426C682
68326772,SOOHHFE12A81C23B29,king britt,TRNZFNL128F92FBF46
7276059,SOPUNHU12A8C137CA7,sophie ellis-bextor,TRZYBNH128F4273BB1
78232400,SONHXTI12AAF3B4BFB,phunk junkeez,TROVHBH128F92F9730
76475249,SOCMOLQ12AB018B352,dimitri tiomkin,TRSAVNH12903CDC576
78632216,SOYHTWU12AB018E35B,scanners,TRYHVLH12903CE6426
106509498,SOVITCZ12A6D4F8DC7,talking heads,TRTPXNV128F145F492
69712327,SOFRRXB12A8C142CF2,the replacements,TRZWEPF128F9341A1E
3477659,SOHJYFP12AF72A40F9,grand funk railroad,TRXINFZ128F425A39D
13975493,SOYINIX12A58A7E409,elan,TRBKGUV128F92C96F4
121234608,SOTPXJT12AB018790E,jimmy rushing,TRMBOLE128F933EDD1
68526377,SOPSHSX12AB018BA42,the unfinished sympathy,TRNSQBV12903CE0E7B
5433867,SOTBTDP12AB017F87A,kurt carr & the kurt carr singers,TRLQETE128F92EB2A2
78611526,SOCBELO12AB01848BD,stormwitch,TREAVWD128F93237F0
11168914,SOFTFGJ12A3F1EC629,park-like setting,TRKRTVA128F9330E8C
74339614,SOXYSGT12A8C133D25,orphanage,TRQLGLZ128F4253617
63978959,SOJMJAM12A8C1315DA,tony,TRZOEOZ128F42459C0
124519870,SOUOTVF12AB018AE12,peasant,TRSULAR12903CC02BC
3599250,SOYWLZZ12AB0185994,dane cook,TRECMCL128F933AEAA
63985351,SOFXNNA12A8AE48C2A,luka bloom,TRQEZPB128F4244A63
135179256,SOQYSQM12A8C14391C,cowboy copas,TRQSUGF128F92ECD39
138110311,SORCWFK12A6D4FD5B9,japancakes,TRKBFTO128F4243E16
94454808,SOTMGGG12AB0188319,necro facility,TRMORKP12903CC7AD0
67976316,SOQQDQT12A8C13B8EA,merche,TRWRLSL128F427E68E
16611613,SOTQUID12A8C1352B9,karla bonoff,TRZWDXT128F42704D3
4189054,SOLNNXI12AB017DBD9,rhonda vincent,TRPXWXA128F92F9F1B
83110972,SOOMIYF12A8C134F1C,sibongile khumalo,TRNLGKM128F4279E01
136262282,SOYWBGL12A58A7B41A,bennie moten's kansas city orchestra,TRVQQZH128F935A6DA
71991741,SOMZWJG12A6D4FADC7,the pastels,TRPMGAI128F4261A03
85196152,SOQXLTS12A6701DE54,drag-on,TRJLYRX128F148C84E
67876427,SOSLPKD12A8C13FB15,james,TRFLGYI128F42BCE3F
63421377,SODSPUG12A6D4FA81C,rose maddox,TRKQHBP128F4243828
115498326,SORARUQ12AB018180F,gwen mccrae,TRCRUGC128F92EFC4E
86310133,SOSYHSR12AB018DA58,tora tora,TRXRHJX12903CBFE8A
43846851,SOHOKRB12A8C142E60,the lord weird slough feg,TRJKLXE128F92E1316
4210601,SOAITID12AB018742A,suff daddy,TRCZMPK12903CA26DF
13068161,SORBDQS12AAF3B536A,phunk junkeez,TRDBNCB128F92F9742
93242382,SOBBIQW12AB01820E0,chin chin,TRSAJPK128F931DEDE
96825848,SOMPYSK12A6D4FB9ED,rose maddox,TRAIVQG128F424381F
2996707,SOLUZAY12A58A7FE3B,st vincent,TRIDRWP128F9330FC9
13178657,SOYASVG12A8AE4875D,echobelly,TRCLRZD128F425BC24
131291008,SOKUBYE12AB017C6D7,stray,TRXRSGT128F92F93AB
2506891,SOLSHTX12A58A7C907,charlie haden quartet west,TRCEUCH128F1498D88
4258241,SOAYPXN12AB017B1B1,hardcore superstar,TRNSGSD12903D05481
13323945,SOSSASW12AB018613F,diomedes diaz;ivan zuleta,TRMTAXH128F9343664
5504774,SOSEMMJ12AB018D620,keel,TREOYMO12903CD365F
2506895,SOQAYLJ12A6D4F9F1F,charlie haden quartet west,TRZWLUJ128F1498D8C
11357266,SOPVXRK12AB017F463,oppressed logic,TRDIUMY128F930A321
3881866,SOPHOWN12A6D4F878C,shocking pinks,TRJYJEH128F4227975
114227406,SOFKZKH12AC4685EE4,tony,TRDCZXP12903CEBE90
2214822,SOFSRSB12A6D4F9E71,ninos con bombas,TRABSXW128F14A979C
85453420,SOHFSVR12A58A7A36E,james,TRXNLAN128F92F65DB
13340771,SOEHGXH12AB017B5E3,kristian meurman,TRNKTDG128F92E4D4B
30970401,SOQMJDK12A8C13C72C,the revolutionaries,TRNHYFI128F426F690
133234806,SOMQQYZ12A6D4F7285,meredith brooks,TRLTHIA128EF352EA5
5645803,SOKBSTY12AB018AEB4,before the dawn,TRMKNJN12903CB4D02
63760011,SOFFOSC12AB0184E20,sathima bea benjamin,TROENWQ128F930E7F5
64033619,SOWZGJI12A8C137A16,johnny ventura,TRGWQCK128F4255E4A
4752090,SOYUCBS12AC468D413,lelio luttazzi,TRZCGCX12903CEA67C
10113806,SODUDZX12A6D4FB2B5,eli,TRUXWLV128F14B0D7E
61451264,SORWZHJ12AB018E18B,gatas parlament,TRTQRQI12903CBC343
98955302,SONCNEC12A8C12FFDA,haydamaky,TRUTVLE128F423F537
4968670,SOOVZLB12AC9097320,breathe,TRYSZIS12903CF73C8
72795362,SOJOHBI12AC468B2F9,venetian snares,TRVIROP12903CE92C6
3395049,SOVISET12AB017FF53,benjamin,TRUDPHE128F931F56C
129688514,SOENJIC12AB01827EA,charlie haden quartet west,TRHRHVZ128F930156B
69462259,SODOCPW12AB0185615,lord kitchener,TRVYXCI128F933C0B9
104770704,SOOAFUG12A58A7D36F,need new body,TRGVWCJ12903CF85D3
4375159,SOZZFZF12AB01857F2,lowfish,TRCVKXU128F9340BC6
115592398,SODFAQD12A6D4F68AF,albert collins,TRLALIX128F1469297
17968517,SODPSCQ12A6701EB7E,bloodhound gang,TRXLQSP128E0792A31
2943710,SOZTMTK12A6D4FAAC3,boys night out,TRDRTEP128F149F03D
3309349,SOLEEYG12A58A7B3DC,peter hammill,TRXDTNY128F4229608
2058245,SOQYUJW12A8C13F9FF,mojo nixon,TRVHVWC128F428F9C5
5804995,SOMOMHJ12AB018871A,david holmes,TRQJEXY12903CB0991
68614857,SOTEANM12AB0187010,mercromina,TRYCBXU12903CDF4E4
80273444,SOQXDPX12AB0183E7C,submersed,TRLZNNT128F9326C87
131222142,SOATSZQ12A8C143F4F,mc5,TRBITTG128F92F6CE5
122543160,SOENRME12A8C140462,onslaught,TRNHLOB128F92CAA68
6402229,SOQTUPD12AAA15CFFC,sugar aloes,TRIRFML128F92EE642
89378749,SOLLDGE12AC46891D6,dom dummaste,TRMAZEL12903D08967
7540537,SOCUIYJ12A8C13E70A,opm,TREGKNF128F428EDB8
13179381,SOUSLGS12AB017EF52,echobelly,TRWJRFX128F93148FB
13847448,SOHENGK12AB01812F5,otep,TRIRHTM128F933CF42
6249483,SOFLHSJ12A58A7E5B2,nural,TREGXRK128F9320A9D
64192425,SOCIPLI12A8C143EB6,mamelo sound system,TRKZMTJ128F92FB60A
10714128,SOAAELI12A8C13B79C,nancy kerr & james fagan,TRROAZX128F426C68E
68326516,SONEWMS12AB018050B,paradigm,TRRZXRI128F92FC109
3533441,SONANFA12A8C136EF6,les yeux noirs,TRMJZQK128F4269DF8
4093861,SOJYWPX12AB0187481,ruth,TRDXDNM128F933C73B
41236191,SOBYLSB12A58A7B78F,sybreed,TRISKQI12903CD6592
74807014,SOESJUG12A8C13BEF9,xl5,TRCLKVJ128F42A3EC9
129370356,SOLEFYK12A6701DE45,hot hot heat,TRBACZE128E078D3C9
